id,user1,listPV,user2,listArea,user3,listBudget,user4,listRoom,user5,listSquare,user6,listAge,user7,listTag,user8,detail,user9,appointment,agent,listPV0,listArea0,listBudget0,listRoom0,listSquare0,listAge0,listTag0,detail0,appointment0,tag
173,1497445,13,2953926,1,3177619,4,3154513,2,3087231,2,,,3088238,1,1497445,3,2566027,4,3156454,0,0,0,0,0,0,0,0,0,0
174,1497480,2,2957300,8,3177650,5,3154866,1,3087365,6,,,3088425,4,1497680,34,2572645,5,3156115,0,0,0,0,0,0,0,0,0,0
175,1497680,15,2958962,1,3178137,1,3155374,2,3088089,3,,,3088975,7,1511361,3,2574466,2,3155566,0,0,0,0,0,0,0,0,0,0
176,1500137,4,2961144,4,3178168,3,3156281,1,3088975,2,,,3089766,5,1513803,2,2584188,6,3155560,0,0,0,0,0,0,0,0,0,0
177,1510643,1,2964410,7,3178540,2,3157872,1,3090140,1,,,3089956,1,1520817,8,2589401,1,3154267,0,0,0,0,0,0,0,0,0,0
178,1513803,2,2983497,1,3179676,2,3158465,1,3090257,4,,,3090032,1,1521389,2,2590600,3,3153329,0,0,0,0,0,0,0,0,0,0
179,1514906,1,2986951,1,3180212,2,3158845,2,3090457,2,,,3090508,3,1521476,156,2596529,1,3153202,0,0,0,0,0,0,0,0,0,0
180,1521476,43,2988563,4,3181324,1,3159295,2,3091070,4,,,3090598,2,1524232,19,2607190,1,3153160,0,0,0,0,0,0,0,0,0,0
181,1545205,1,2993327,1,3181667,1,3159721,2,3091098,3,,,3091319,3,1529779,3,2617522,7,3151836,0,0,0,0,0,0,0,0,0,0
182,1547141,2,2996630,4,3182425,2,3160316,1,3091319,3,,,3091971,1,1534460,22,2619275,1,3151545,0,0,0,0,0,0,0,0,0,0
183,1560849,1,3002430,2,3182530,2,3162409,11,3092134,2,,,3092066,2,1545205,12,2619934,1,3149890,0,0,0,0,0,0,0,0,0,0
184,1562813,1,3003901,11,3182769,1,3162607,1,3092296,1,,,3092134,2,1547141,24,2622520,1,3149653,0,0,0,0,0,0,0,0,0,0
185,1568773,5,3006089,1,3183745,1,3162707,1,3092344,1,,,3093207,3,1556295,104,2630909,1,3149298,0,0,0,0,0,0,0,0,0,0
186,1570937,3,3009268,1,3183882,4,3162801,3,3093207,2,,,3093658,1,1560849,8,2634337,1,3149243,0,0,0,0,0,0,0,0,0,0
187,1571592,4,3009845,2,3183941,1,3162954,1,3093658,1,,,3093965,4,1568773,9,2636657,4,3149178,0,0,0,0,0,0,0,0,0,0
188,1575023,35,3010962,10,3187222,1,3163375,2,3093965,2,,,3093988,2,1570937,6,2637518,2,3148933,0,0,0,0,0,0,0,0,0,0
189,1590329,37,3012192,22,3187555,3,3163520,1,3093988,1,,,3094096,2,1571592,12,2639559,11,3148640,0,0,0,0,0,0,0,0,0,0
190,1592111,15,3015825,1,3188303,1,3164407,4,3094489,1,,,3094148,2,1575023,16,2642942,1,3148551,0,0,0,0,0,0,0,0,0,0
191,1592802,1,3018694,2,3188852,1,3164414,1,3094629,1,,,3094522,4,1578724,4,2650826,4,3148456,0,0,0,0,0,0,0,0,0,0
192,1594010,23,3023818,1,3189163,9,3165697,3,3095180,1,,,3094629,1,1584296,2,2652023,5,3145407,0,0,0,0,0,0,0,0,0,0
193,1598226,18,3024441,3,3189295,1,3165729,1,3096023,2,,,3095180,1,1589160,21,2653088,1,3144836,0,0,0,0,0,0,0,0,0,0
194,1598688,3,3025276,15,3189414,2,3166280,1,3096066,2,,,3095838,2,1590329,35,2659112,1,3144798,0,0,0,0,0,0,0,0,0,0
195,1603271,4,3030747,5,3193780,2,3167030,1,3096191,1,,,3096023,18,1592802,4,2663101,2,3144427,0,0,0,0,0,0,0,0,0,0
196,1610011,9,3031603,1,3193824,4,3167097,3,3096444,2,,,3096066,1,1594010,6,2669779,1,3144341,0,0,0,0,0,0,0,0,0,0
197,1613958,5,3032082,2,3194137,1,3167303,1,3096992,1,,,3096191,1,1596156,2,2671785,2,3142576,0,0,0,0,0,0,0,0,0,0
198,1614111,3,3034437,1,3194250,2,3167996,1,3098005,4,,,3096444,2,1598226,14,2672319,1,3131413,0,0,0,0,0,0,0,0,0,0
199,1616903,36,3036575,1,3196471,1,3168025,1,3098494,2,,,3098005,1,1610011,62,2672850,1,3099629,0,0,0,0,0,0,0,0,0,0
200,1617441,5,3041402,1,3196543,2,3169448,1,3098941,2,,,3099228,2,1613958,6,2677489,2,3087365,0,0,0,0,0,0,0,0,0,0
201,1617450,7,3045061,1,3197024,3,3169509,1,3099228,3,,,3099357,2,1614111,6,2678610,1,3049210,0,0,0,0,0,0,0,0,0,0
202,1618620,2,3045091,1,3197282,5,3169911,2,3099357,1,,,3099893,1,1616903,190,2681800,1,2998408,0,0,0,0,0,0,0,0,0,0
203,1627297,4,3045141,1,3197457,5,3171210,1,3099671,3,,,3102966,1,1617441,6,2685523,4,2777030,0,0,0,0,0,0,0,0,0,0
204,1631793,5,3045396,2,3197493,2,3171813,2,3099810,1,,,3104359,1,1617450,14,2689932,1,2311760,0,0,0,0,0,0,0,0,0,0
205,1632316,1,3046666,2,3197570,1,3172041,3,3102251,1,,,3105152,8,1623050,8,2689962,1,2229239,0,0,0,0,0,0,0,0,0,0
206,1637515,14,3047243,5,3197654,2,3172050,3,3102498,2,,,3105653,1,1627297,12,2700849,1,1836042,0,0,0,0,0,0,0,0,0,0
207,1643929,5,3052748,14,3197820,2,3172601,2,3102569,1,,,3105802,3,1631793,8,2700870,1,1038802,0,0,0,0,0,0,0,0,0,0
208,1645455,1,3052876,2,3198039,1,3173005,1,3103257,2,,,3106331,2,1637515,15,2707759,1,1020325,0,0,0,0,0,0,0,0,0,0
209,1646060,1,3054031,10,3198093,1,3174315,2,3105011,2,,,3107298,1,1651143,3,2711578,3,943484,0,0,0,0,0,0,0,0,0,0
210,1651143,1,3054266,4,3198846,2,3176022,2,3105653,1,,,3107879,1,1652216,3,2713067,1,857367,0,0,0,0,0,0,0,0,0,0
211,1652216,3,3057154,1,3199744,2,3177322,4,3105802,1,,,3107986,3,1653451,2,2713070,3,598113,0,0,0,0,0,0,0,0,0,0
212,1653451,5,3057498,1,3200181,8,3177619,3,3106901,1,,,3108523,2,1653833,2,2718785,1,492936,0,0,0,0,0,0,0,0,0,0
213,1657650,31,3058240,4,3200531,3,3177785,1,3107214,1,,,3109778,1,1657650,81,2718932,1,411360,0,0,0,0,0,0,0,0,0,0
214,1663108,11,3058646,3,3202033,4,3179394,1,3107467,2,,,3111140,1,1663108,40,2720205,7,2440,0,0,0,0,0,0,0,0,0,0
215,1663386,1,3059522,1,3202404,2,3179676,3,3107530,3,,,3111613,1,1668182,18,2721573,2,3243027,0,0,0,0,0,0,0,0,0,0
216,1668182,2,3059657,4,3204623,2,3181534,2,3107986,1,,,3112030,2,1669787,46,2724102,1,3241832,0,0,0,0,0,0,0,0,0,0
217,1669787,11,3060741,1,3207721,2,3181667,1,3108516,3,,,3112228,8,1678393,28,2724426,1,3241083,0,0,0,0,0,0,0,0,0,0
218,1672451,16,3061505,1,3207760,1,3182425,2,3108831,5,,,3112329,3,1682843,34,2728724,2,3232973,0,0,0,0,0,0,0,0,0,0
219,1675860,16,3063168,1,3209331,1,3182530,1,3109778,3,,,3112595,9,1690317,50,2731853,6,3232319,0,0,0,0,0,0,0,0,0,0
220,1678393,7,3065490,1,3209549,1,3182769,1,3110064,2,,,3112695,1,1693650,9,2732634,8,3232292,0,0,0,0,0,0,0,0,0,0
221,1682843,1,3065507,1,3214099,2,3183882,5,3110987,1,,,3112747,2,1698047,72,2736552,2,3232192,0,0,0,0,0,0,0,0,0,0
222,1690317,19,3065644,1,3214874,1,3183941,1,3111634,4,,,3113145,1,1713484,4,2739441,3,3231692,0,0,0,0,0,0,0,0,0,0
223,1693650,3,3065817,3,3214944,4,3189414,1,3112093,1,,,3113886,1,1728668,2,2743754,1,3223046,0,0,0,0,0,0,0,0,0,0
224,1710714,3,3068252,3,3215507,8,3191986,1,3112228,7,,,3114600,7,1729762,22,2748458,1,3222552,0,0,0,0,0,0,0,0,0,0
225,1713484,2,3068352,2,3216405,4,3193780,3,3112329,2,,,3114952,2,1734092,3,2748806,5,3222258,0,0,0,0,0,0,0,0,0,0
226,1728668,2,3069666,4,3217716,2,3193831,5,3112528,2,,,3114964,5,1735886,21,2751260,3,3221804,0,0,0,0,0,0,0,0,0,0
227,1729762,9,3070538,1,3218260,2,3194137,1,3112595,5,,,3115734,6,1742145,12,2752236,1,3220630,0,0,0,0,0,0,0,0,0,0
228,1732695,2,3070877,1,3226532,1,3195491,1,3112695,2,,,3116108,1,1742978,21,2758156,1,3220150,0,0,0,0,0,0,0,0,0,0
229,1734092,3,3071947,2,3226637,2,3196543,3,3112958,1,,,3116141,6,1743413,3,2761303,3,3219932,0,0,0,0,0,0,0,0,0,0
230,1735886,22,3072487,2,3226838,1,3196798,15,3113342,1,,,3116621,2,1743854,16,2764029,1,3218731,0,0,0,0,0,0,0,0,0,0
231,1738647,1,3072531,1,3227376,1,3196812,14,3113471,1,,,3116817,1,1744281,21,2765803,5,3218269,0,0,0,0,0,0,0,0,0,0
232,1742978,4,3073768,2,3229805,1,3197024,7,3113677,1,,,3117001,2,1744427,22,2771553,1,3214077,0,0,0,0,0,0,0,0,0,0
233,1743413,2,3074314,1,3230416,5,3197282,1,3113838,1,,,3117336,2,1746635,34,2774376,2,3211287,0,0,0,0,0,0,0,0,0,0
234,1744281,11,3074579,1,3230662,1,3197457,4,3113847,1,,,3117502,5,1750465,6,2777030,1,3207751,0,0,0,0,0,0,0,0,0,0
235,1744427,6,3074953,3,3231431,1,3197493,1,3113864,1,,,3117774,1,1759809,56,2780004,2,3206720,0,0,0,0,0,0,0,0,0,0
236,1759809,37,3075409,9,3231885,2,3197570,1,3113904,1,,,3117863,3,1762457,2,2780370,6,3206342,0,0,0,0,0,0,0,0,0,0
237,1763125,80,3075735,6,3232055,3,3197820,1,3114534,1,,,3118581,1,1763125,190,2793279,1,3206336,0,0,0,0,0,0,0,0,0,0
238,1764449,29,3076500,2,3233346,1,3198846,1,3114639,3,,,3118604,5,1764449,54,2801594,1,3203060,0,0,0,0,0,0,0,0,0,0
239,1776894,7,3077685,3,3233357,1,3199744,1,3114952,2,,,3118735,3,1776894,4,2802127,2,3201884,0,0,0,0,0,0,0,0,0,0
240,1783064,53,3077743,14,3234277,1,3200181,7,3114964,7,,,3120823,9,1783064,216,2803338,1,3199127,0,0,0,0,0,0,0,0,0,0
241,1784860,2,3078606,4,3235538,1,3200531,2,3115483,1,,,3121073,4,1784860,4,2815219,1,3198749,0,0,0,0,0,0,0,0,0,0
242,1785761,10,3079205,1,3235623,3,3202033,2,3115734,3,,,3121331,1,1785761,32,2818084,1,3197648,0,0,0,0,0,0,0,0,0,0
243,1786174,5,3079265,2,3235709,1,3202404,2,3115961,1,,,3121674,2,1786174,34,2818743,4,3197290,0,0,0,0,0,0,0,0,0,0
244,1786403,18,3079861,8,3236107,1,3203002,1,3116141,1,,,3122031,1,1786403,51,2822771,1,3196916,0,0,0,0,0,0,0,0,0,0
245,1786952,28,3079972,19,3236408,1,3206698,1,3116267,1,,,3122823,3,1786952,58,2833249,7,3196798,0,0,0,0,0,0,0,0,0,0
246,1790125,5,3079996,3,3238626,1,3207432,1,3116588,2,,,3124826,3,1790125,44,2833782,4,3196477,0,0,0,0,0,0,0,0,0,0
247,1792347,77,3080059,1,3240554,2,3208854,1,3116621,1,,,3125340,2,1792347,112,2835494,6,3195863,0,0,0,0,0,0,0,0,0,0
248,1798564,1,3080113,3,3241000,1,3213799,2,3116800,1,,,3125697,4,1795803,6,2844322,21,3168435,0,0,0,0,0,0,0,0,0,0
249,1800514,14,3080369,1,3241100,1,3214099,1,3117089,2,,,3126002,2,1800514,14,2846976,3,3164861,0,0,0,0,0,0,0,0,0,0
250,1808218,3,3080415,2,3241310,1,3214944,4,3117336,1,,,3126350,2,1808218,9,2855420,2,3161894,0,0,0,0,0,0,0,0,0,0
251,1812130,43,3080417,1,3242506,1,3215537,1,3117502,4,,,3126517,9,1812130,10,2860939,1,3140103,0,0,0,0,0,0,0,0,0,0
252,1812694,1,3080587,12,3242839,1,3216343,1,3117513,3,,,3127263,6,1820956,9,2861102,1,1343065,0,0,0,0,0,0,0,0,0,0
253,1830348,9,3080702,3,3243027,2,3216405,5,3117647,1,,,3127912,4,1824521,4,2863693,1,1038802,0,0,0,0,0,0,0,0,0,0
254,1831024,19,3080976,2,3243560,1,3216568,1,3117817,3,,,3128563,3,1830348,67,2874858,3,1020325,0,0,0,0,0,0,0,0,0,0
255,1838822,14,3081281,4,3244573,1,3217716,2,3117863,5,,,3130030,1,1831024,57,2879299,2,895088,0,0,0,0,0,0,0,0,0,0
256,1847336,1,3082028,2,3248708,1,3218236,1,3118148,1,,,3130220,5,1838822,122,2882036,1,411360,0,0,0,0,0,0,0,0,0,0
257,1848795,1,3082202,1,3249394,1,3218260,1,3118783,1,,,3130606,1,1840755,8,2884965,1,397524,0,0,0,0,0,0,0,0,0,0
258,1851394,1,3082207,3,3249397,1,3218469,1,3119019,1,,,3131507,1,1843243,4,2885382,5,128930,0,0,0,0,0,0,0,0,0,0
259,1853621,4,3082374,26,3249818,2,3225543,1,3119105,1,,,3132259,2,1843985,3,2888560,1,,0,0,0,0,0,0,0,0,0,0
260,1855543,3,3082416,1,3251598,2,3226132,1,3119155,1,,,3132354,1,1847336,6,2888951,1,,0,0,0,0,0,0,0,0,0,0
261,1857167,2,3082535,1,3252026,1,3226637,2,3120040,2,,,3132502,2,1851394,6,2897063,1,,0,0,0,0,0,0,0,0,0,0
262,1857767,39,3082578,7,3253227,2,3230622,1,3120274,1,,,3133361,8,1852540,6,2900836,1,,0,0,0,0,0,0,0,0,0,0
263,1858753,7,3082763,6,3253851,1,3231645,1,3120647,2,,,3133859,2,1853621,16,2913561,2,,0,0,0,0,0,0,0,0,0,0
264,1861926,6,3083427,3,3254270,4,3231885,1,3120775,1,,,3135125,6,1855543,12,2913745,19,,0,0,0,0,0,0,0,0,0,0
265,1866500,1,3083539,2,71722,1,3232055,1,3121073,1,,,3135254,1,1857167,12,2919265,2,,0,0,0,0,0,0,0,0,0,0
266,1877893,6,3083798,1,220564,2,3232794,2,3121163,3,,,3135264,9,1857767,34,2924298,3,,0,0,0,0,0,0,0,0,0,0
267,1883509,4,3084119,4,226139,1,3233235,1,3121297,2,,,3135303,1,1858753,4,2929744,20,,0,0,0,0,0,0,0,0,0,0
268,1883957,30,3084244,16,235596,2,3233357,1,3121331,1,,,3135311,1,1861680,4,2935337,1,,0,0,0,0,0,0,0,0,0,0
269,1887433,6,3085165,2,651209,1,3233981,1,3121506,3,,,3135587,1,1865471,6,2935497,4,,0,0,0,0,0,0,0,0,0,0
270,1888367,8,3085668,2,796768,1,3235623,12,3122008,3,,,3135627,3,1866500,6,2940393,1,,0,0,0,0,0,0,0,0,0,0
271,1889435,1,3085688,1,868035,3,3238058,1,3122153,1,,,3135740,1,1878491,14,2940630,1,,0,0,0,0,0,0,0,0,0,0
272,1891081,3,3085737,11,944631,21,3238808,5,3122370,1,,,3135852,2,1883509,10,2940658,1,,0,0,0,0,0,0,0,0,0,0
273,1891384,17,3085854,1,1238344,1,3241000,2,3122407,3,,,3137719,2,1883957,27,2942208,4,,0,0,0,0,0,0,0,0,0,0
274,1892932,13,3086086,1,1300037,1,3241100,1,3122769,2,,,3138090,1,1887433,4,2951387,1,,0,0,0,0,0,0,0,0,0,0
275,1899612,5,3086116,1,1366129,1,3241154,1,3122823,3,,,3138589,1,1889435,14,2958681,7,,0,0,0,0,0,0,0,0,0,0
276,1900114,24,3086209,1,1368785,1,3241629,2,3123200,11,,,3139191,1,1891081,6,2960459,6,,0,0,0,0,0,0,0,0,0,0
277,1901635,1,3086325,35,1383184,1,3241637,2,3123996,1,,,3139832,4,1891384,45,2961457,3,,0,0,0,0,0,0,0,0,0,0
278,1909695,24,3086405,1,1397304,5,3241766,3,3124747,1,,,3140989,2,1892932,12,2968333,1,,0,0,0,0,0,0,0,0,0,0
279,1914880,11,3086524,6,1497680,1,3242040,2,3124855,1,,,3141000,4,1899612,3,2970803,1,,0,0,0,0,0,0,0,0,0,0
280,1918270,1,3086583,3,1598226,3,3243299,2,3125752,2,,,3141644,1,1900114,39,2971745,1,,0,0,0,0,0,0,0,0,0,0
281,1919258,325,3086623,6,1613958,1,3243560,1,3126002,2,,,3141707,1,1901635,4,2977166,1,,0,0,0,0,0,0,0,0,0,0
282,1920212,1,3086722,3,1616903,4,3243723,1,3126517,5,,,3142978,4,1909695,78,2985586,1,,0,0,0,0,0,0,0,0,0,0
283,1921681,27,3086841,1,1786952,2,3243738,1,3126865,1,,,3143064,1,1911289,24,2987424,3,,0,0,0,0,0,0,0,0,0,0
284,1922707,1,3086950,1,1792347,1,3244315,2,3127137,1,,,3143371,6,1914880,12,2988607,6,,0,0,0,0,0,0,0,0,0,0
285,1930323,1,3087015,5,1800514,1,3244573,1,3127263,9,,,3143869,2,1916283,6,2996630,2,,0,0,0,0,0,0,0,0,0,0
286,1932380,1,3087120,3,1830348,1,3246766,1,3128253,3,,,3144399,2,1918270,18,2998610,1,,0,0,0,0,0,0,0,0,0,0
287,1934515,12,3087231,13,1857767,1,3247179,1,3128380,1,,,3145109,17,1919258,408,2999504,1,,0,0,0,0,0,0,0,0,0,0
288,1937834,9,3087350,1,1888367,1,3248708,1,3128563,4,,,3146008,2,1921681,27,3003901,19,,0,0,0,0,0,0,0,0,0,0
289,1940623,5,3087365,1,1919258,11,3249394,3,3128591,1,,,3147173,3,1922707,2,3004742,2,,0,0,0,0,0,0,0,0,0,0
290,1941674,7,3087401,3,1941674,1,3251598,6,3129244,1,,,3147848,1,1924656,4,3005239,14,,0,0,0,0,0,0,0,0,0,0
291,1942189,3,3087509,4,1944003,1,3252026,4,3129825,2,,,3148517,2,1934515,53,3006089,2,,0,0,0,0,0,0,0,0,0,0
292,1944003,63,3087516,1,1944125,6,3254287,2,3130030,2,,,3148721,3,1937834,59,3009304,1,,0,0,0,0,0,0,0,0,0,0
293,1944125,61,3087735,1,1947143,1,3254430,1,3130606,9,,,3148914,4,1941674,14,3013659,1,,0,0,0,0,0,0,0,0,0,0
294,1945630,6,3087787,1,1962432,3,3260051,1,3131507,1,,,3149573,3,1942189,8,3015700,17,,0,0,0,0,0,0,0,0,0,0
295,1946086,6,3087824,1,1965454,1,71722,1,3132259,1,,,3149736,1,1944003,120,3018005,6,,0,0,0,0,0,0,0,0,0,0
296,1946966,13,3087829,4,1967930,1,216965,1,3132354,1,,,3150527,3,1944054,2,3018594,8,,0,0,0,0,0,0,0,0,0,0
297,1947143,13,3087843,1,1970293,1,235596,2,3132502,1,,,3150782,4,1944125,48,3022542,4,,0,0,0,0,0,0,0,0,0,0
298,1948847,7,3087925,1,1972658,1,385043,1,3133364,1,,,3151808,1,1944972,39,3022727,4,,0,0,0,0,0,0,0,0,0,0
299,1949627,10,3088089,3,1980360,1,397027,1,3134014,1,,,3152904,2,1946966,12,3024441,8,,0,0,0,0,0,0,0,0,0,0
300,1953839,45,3088238,3,1989800,2,734906,1,3134667,1,,,3152925,2,1947143,38,3024470,18,,0,0,0,0,0,0,0,0,0,0
301,1954097,12,3088351,6,2017514,1,868035,9,3134724,1,,,3153450,1,1948847,18,3026018,1,,0,0,0,0,0,0,0,0,0,0
302,1955846,7,3088425,3,2026655,2,940943,1,3135108,2,,,3153982,1,1949627,34,3026985,3,,0,0,0,0,0,0,0,0,0,0
303,1959412,5,3088492,2,2042948,5,944631,11,3135109,3,,,3154177,18,1953839,162,3030032,1,,0,0,0,0,0,0,0,0,0,0
304,1959599,41,3088588,2,2057891,1,1081163,1,3135254,1,,,3154280,3,1954097,12,3032347,1,,0,0,0,0,0,0,0,0,0,0
305,1959997,35,3088896,1,2095814,2,1196300,2,3135264,2,,,3155374,5,1955846,20,3038237,2,,0,0,0,0,0,0,0,0,0,0
306,1962432,20,3088966,1,2122261,7,1238344,1,3135303,3,,,3157159,2,1959412,6,3042135,9,,0,0,0,0,0,0,0,0,0,0
307,1963196,5,3088975,5,2147161,1,1274681,1,3135311,1,,,3157442,2,1959599,105,3045942,2,,0,0,0,0,0,0,0,0,0,0
308,1965454,3,3088993,2,2225906,1,1368785,3,3135407,3,,,3158197,3,1959997,114,3047960,1,,0,0,0,0,0,0,0,0,0,0
309,1967007,3,3089043,3,2271864,1,1383184,3,3135587,1,,,3158280,4,1962432,16,3048833,2,,0,0,0,0,0,0,0,0,0,0
310,1967930,15,3089097,2,2277180,1,1446442,2,3135605,1,,,3158980,4,1963196,16,3049190,3,,0,0,0,0,0,0,0,0,0,0
311,1967991,34,3089202,3,2288430,1,1598226,2,3135852,3,,,3159581,1,1965034,3,3049308,1,,0,0,0,0,0,0,0,0,0,0
312,1968287,6,3089564,1,2311760,1,1613958,1,3136142,2,,,3162409,2,1965454,20,3050579,9,,0,0,0,0,0,0,0,0,0,0
313,1970293,76,3089643,1,2311952,30,1690317,4,3137719,2,,,3162954,5,1967007,3,3052357,4,,0,0,0,0,0,0,0,0,0,0
314,1971731,72,3089766,2,2329014,1,1735886,2,3138077,5,,,3163375,2,1967930,21,3052748,10,,0,0,0,0,0,0,0,0,0,0
315,1972658,60,3089795,1,2334476,1,1763125,1,3138090,1,,,3164320,1,1967991,37,3052899,2,,0,0,0,0,0,0,0,0,0,0
316,1973288,17,3089802,1,2351968,1,1800514,1,3138120,2,,,3164620,1,1968287,3,3053484,2,,0,0,0,0,0,0,0,0,0,0
317,1973320,83,3089861,4,2367603,1,1838822,1,3138842,1,,,3164755,1,1970293,245,3054031,1,,0,0,0,0,0,0,0,0,0,0
318,1973687,12,3090032,7,2379204,4,1883509,1,3139013,1,,,3165691,1,1971731,98,3054952,11,,0,0,0,0,0,0,0,0,0,0
319,1973847,3,3090140,2,2396601,5,1892932,1,3139191,2,,,3167232,1,1972658,104,3055403,1,,0,0,0,0,0,0,0,0,0,0
320,1976375,1,3090214,1,2431002,1,1919258,26,3139610,5,,,3167303,2,1973288,77,3056248,1,,0,0,0,0,0,0,0,0,0,0
321,1977223,44,3090231,1,2433957,1,1944003,4,3139784,2,,,3167996,9,1973320,87,3057520,2,,0,0,0,0,0,0,0,0,0,0
322,1978511,17,3090257,3,2448444,5,1944125,11,3139901,1,,,3169413,2,1973687,90,3058240,13,,0,0,0,0,0,0,0,0,0,0
323,1979577,5,3090457,1,2453774,2,1967930,2,3140929,1,,,3171210,1,1973847,4,3058747,5,,0,0,0,0,0,0,0,0,0,0
324,1980360,37,3090508,4,2502674,2,1972658,4,3141000,9,,,3171244,1,1977223,18,3059244,4,,0,0,0,0,0,0,0,0,0,0
325,1983095,22,3090971,1,2513832,1,1980360,1,3141101,1,,,3172050,1,1978511,12,3059460,3,,0,0,0,0,0,0,0,0,0,0
326,1983196,1,3091090,1,2525618,2,1988507,3,3141111,1,,,3172601,1,1978913,4,3059657,6,,0,0,0,0,0,0,0,0,0,0
327,1985192,3,3091319,12,2532265,1,1989800,1,3141708,1,,,3173005,2,1980360,50,3060044,3,,0,0,0,0,0,0,0,0,0,0
328,1985514,1,3091600,1,2539583,6,2017514,1,3142978,1,,,3174315,3,1983095,44,3060108,9,,0,0,0,0,0,0,0,0,0,0
329,1987433,3,3091654,2,2551236,1,2042948,2,3144924,2,,,3175565,1,1983196,6,3060612,2,,0,0,0,0,0,0,0,0,0,0
330,1988507,41,3092066,1,2562449,1,2070555,1,3145303,1,,,3175949,1,1985514,4,3060741,3,,0,0,0,0,0,0,0,0,0,0
331,1989800,51,3092134,3,2563203,1,2079767,1,3145495,1,,,3176022,1,1987433,86,3063168,2,,0,0,0,0,0,0,0,0,0,0
332,1996404,38,3092296,1,2581500,2,2081972,1,3146043,2,,,3177034,11,1988421,4,3063289,1,,0,0,0,0,0,0,0,0,0,0
333,1996902,3,3092374,1,2584188,2,2106331,1,3148969,1,,,3177619,1,1988507,82,3067822,1,,0,0,0,0,0,0,0,0,0,0
334,1997081,10,3093207,1,2586728,2,2115234,1,3149459,1,,,3177650,3,1989800,63,3068978,1,,0,0,0,0,0,0,0,0,0,0
335,2002017,16,3093316,1,2607190,1,2117961,1,3149921,1,,,3177785,1,1991852,10,3069355,2,,0,0,0,0,0,0,0,0,0,0
336,2003865,9,3093363,1,2617991,2,2146884,4,3150004,1,,,3178738,1,1996404,12,3072069,10,,0,0,0,0,0,0,0,0,0,0
337,2007156,6,3093658,4,2635522,5,2192578,4,3150110,1,,,3179676,1,1996902,81,3073559,15,,0,0,0,0,0,0,0,0,0,0
338,2007364,48,3093965,5,2639559,3,2301554,4,3150159,1,,,3182530,4,1997081,45,3073768,2,,0,0,0,0,0,0,0,0,0,0
339,2009297,3,3093988,17,2641709,1,2325150,1,3150527,1,,,3187555,11,2002017,21,3073793,16,,0,0,0,0,0,0,0,0,0,0
340,2011565,6,3094056,2,2643122,1,2367603,7,3150571,2,,,3193824,1,2002785,2,3074029,1,,0,0,0,0,0,0,0,0,0,0
341,2011952,18,3094096,5,2663101,4,2368860,1,3150822,2,,,3196543,3,2003865,4,3075409,5,,0,0,0,0,0,0,0,0,0,0
342,2015867,2,3094489,5,2672850,1,2373054,1,3151120,1,,,3197024,2,2006648,2,3076312,1,,0,0,0,0,0,0,0,0,0,0
343,2017514,3,3094522,1,2689130,1,2379204,7,3151484,2,,,3197570,1,2007156,33,3076857,2,,0,0,0,0,0,0,0,0,0,0
344,2017588,11,3094774,5,2689932,3,2396601,4,3151700,1,,,3198236,5,2007364,167,3078606,2,,0,0,0,0,0,0,0,0,0,0
345,2017716,12,3094960,2,2718785,1,2427679,3,3152019,1,,,3199744,2,2009183,6,3079183,1,,0,0,0,0,0,0,0,0,0,0
346,2017878,2,3095993,1,2718932,4,2431002,1,3152336,1,,,3200181,5,2009297,36,3079236,2,,0,0,0,0,0,0,0,0,0,0
347,2019245,3,3096191,1,2720205,4,2433957,2,3152925,6,,,3202033,2,2011565,18,3079453,1,,0,0,0,0,0,0,0,0,0,0
348,2023132,1,3096244,7,2722862,2,2446452,2,3153510,3,,,3203998,1,2011952,42,3079676,3,,0,0,0,0,0,0,0,0,0,0
349,2026655,25,3096403,1,2726701,8,2448444,2,3154874,1,,,3206698,2,2014296,10,3080040,2,,0,0,0,0,0,0,0,0,0,0
350,2028183,31,3096524,1,2727625,2,2453774,1,3155333,1,,,3207721,8,2015867,2,3082202,1,,0,0,0,0,0,0,0,0,0,0
351,2029098,2,3098005,3,2730738,1,2494807,10,3155374,1,,,3208592,4,2017514,12,3082459,3,,0,0,0,0,0,0,0,0,0,0
352,2032193,2,3098494,3,2736031,1,2522552,1,3156720,1,,,3214944,2,2017588,28,3082578,1,,0,0,0,0,0,0,0,0,0,0
353,2035700,11,3098523,1,2745886,1,2526177,4,3157159,11,,,3216343,2,2017716,6,3083539,4,,0,0,0,0,0,0,0,0,0,0
354,2041533,24,3099092,1,2746781,1,2536387,1,3157442,1,,,3216568,2,2017878,56,3083732,2,,0,0,0,0,0,0,0,0,0,0
355,2042500,44,3099199,1,2749718,1,2551236,1,3158280,2,,,3218236,2,2019245,30,3084596,1,,0,0,0,0,0,0,0,0,0,0
356,2042600,50,3099228,16,2752236,3,2562449,3,3158845,3,,,3223840,2,2026655,24,3085300,1,,0,0,0,0,0,0,0,0,0,0
357,2042609,42,3099325,1,2760847,1,2563203,2,3158980,4,,,3225543,1,2028183,57,3085642,1,,0,0,0,0,0,0,0,0,0,0
358,2042948,126,3099357,3,2764029,2,2566027,1,3159295,1,,,3226532,1,2029098,8,3085698,3,,0,0,0,0,0,0,0,0,0,0
